"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"10656",5679,"US Students Demand End to Gun Violence https://t.co/0t99zRCEne https://t.co/VGLaxQZ9Hu",FALSE,0,NA,"2018-03-15 07:28:28",FALSE,NA,974185547160805376,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","usacurrentnews",0,FALSE,FALSE,NA,NA
"10657",5680,"These college students joined walkouts to protest gun violence after the Parkland shooting https://t.co/eJJDHkJrRs",FALSE,0,NA,"2018-03-15 07:28:23",FALSE,NA,974185527279804416,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","My_Advisor_Says",0,FALSE,FALSE,NA,NA
"10658",5681,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/G30Xn8R6oF",FALSE,0,NA,"2018-03-15 07:28:19",TRUE,NA,974185509105872896,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","Wrdsmatterbigly",0,FALSE,FALSE,NA,NA
"10659",5682,"You know I asked the question when I decided to fight back against my mother’s husband, prove him wrong &amp; end up wi… https://t.co/WRMvybcHw3",FALSE,0,NA,"2018-03-15 07:28:12",TRUE,NA,974185480488136704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EnriqueMFlores3",0,FALSE,FALSE,NA,NA
"10660",5683,"'ENOUGH': U.S. student walkout sends message on gun violence https://t.co/guI00p2Y3S",FALSE,0,NA,"2018-03-15 07:28:12",FALSE,NA,974185480270032896,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jerder",0,FALSE,FALSE,NA,NA
"10661",5684,"Student, 16, stood alone outside high school in gun violence protest https://t.co/dYA9ke4jrF https://t.co/Ol2lpP1osf",FALSE,0,NA,"2018-03-15 07:28:04",FALSE,NA,974185446426132480,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","_TraciMiller",0,FALSE,FALSE,NA,NA
"10662",5685,"@SarahKSilverman @SarahThyre @SenSanders @ILYAmerica What does Vermont and a CDC reasearch into gun deaths have to… https://t.co/TWKz69EXat",FALSE,0,"SarahKSilverman","2018-03-15 07:28:01",TRUE,974149167940485120,974185435495886848,30364057,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darwinism",0,FALSE,FALSE,NA,NA
"10663",5686,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/0UaKnjJ2bY",FALSE,0,NA,"2018-03-15 07:27:59",TRUE,NA,974185425005838336,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","Ummfaisal",0,FALSE,FALSE,NA,NA
"10664",5687,"@Amy_Siskind @Thechachi1 Deciding whether to use a gun to commit violence, and deciding on complex and multifaceted… https://t.co/Xc0CvQaiPi",FALSE,0,"Amy_Siskind","2018-03-15 07:27:57",TRUE,974056525663784960,974185416084529152,15976705,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlyoshiReeee",0,FALSE,FALSE,NA,NA
"10665",5688,"‘Kids are protesting because government won’t do anything to protect them from gun violence’
‘Call in the military… https://t.co/Et5sh0LoXY",FALSE,0,NA,"2018-03-15 07:27:43",TRUE,NA,974185357062361088,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","kapowaz",0,FALSE,FALSE,NA,NA
"10666",5689,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/dyGyYVEfA0",FALSE,0,NA,"2018-03-15 07:27:39",TRUE,NA,974185340746346496,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","SwatsonmbrSusan",0,FALSE,FALSE,NA,NA
"10667",5690,"High school kids protesting. Reminds me of the early 70’s, protesting the Viet Nam war. 

https://t.co/6aq1lcgBbj",FALSE,0,NA,"2018-03-15 07:27:34",FALSE,NA,974185320513134592,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jay_a_severns",0,FALSE,FALSE,NA,NA
"10668",5691,"Students Rally Together Against Gun Violence during the National School Walk Out Follow me Now! See it here… https://t.co/bzJa1qOAz3",FALSE,0,NA,"2018-03-15 07:27:28",TRUE,NA,974185296064647168,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","nfmethod",0,FALSE,FALSE,NA,NA
"10669",5692,"Students protesting gun violence have staged a walkout one month after the deadly mass shooting at a Florida high s… https://t.co/UfYoBsKChw",FALSE,0,NA,"2018-03-15 07:27:24",TRUE,NA,974185279035764736,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","790WAEB",0,FALSE,FALSE,NA,NA
"10670",5693,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/5RJwAiXIAE",FALSE,0,NA,"2018-03-15 07:27:19",TRUE,NA,974185255811928064,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","David_In_Maine",0,FALSE,FALSE,NA,NA
"10671",5694,"The Noninfluence of Video Games on Gun Violence | The Daily Show https://t.co/aJb2uibZ3f",FALSE,0,NA,"2018-03-15 07:27:14",FALSE,NA,974185236232835072,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MasterMegaMoo",0,FALSE,FALSE,NA,NA
"10672",5695,"@pjsarachman @GavinNewsom @womensmarch Why are you more concerned with abortion than gun violence?",FALSE,0,"pjsarachman","2018-03-15 07:27:02",FALSE,974002193278709760,974185185091624960,1591650223,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wine_and_Whines",0,FALSE,FALSE,NA,NA
"10673",5696,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/jVmmMFkN9w",FALSE,0,NA,"2018-03-15 07:26:58",TRUE,NA,974185171338620928,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","KarenKrkanter",0,FALSE,FALSE,NA,NA
"10674",5697,"FOXNEWS 12:23am GUN VIOLENCE BILL PASSES HOUSE I. PARKLAND STUDENT LOBBIES _ AKERS I. . <U+FB01>hklll'LIT Jinn/K—",FALSE,0,NA,"2018-03-15 07:26:39",FALSE,NA,974185087838269440,NA,"<a href=""https://archive.org/tv"" rel=""nofollow"">tvThirdEyeF</a>","tvThirdEyeF",0,FALSE,FALSE,NA,NA
"10675",5698,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/9kQgogimSq",FALSE,0,NA,"2018-03-15 07:26:38",TRUE,NA,974185087167352832,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","TallGayRipley",0,FALSE,FALSE,NA,NA
"10676",5699,"Another preventable death due to gun violence just occurred in New York. #POTUS, it’s time to do something about th… https://t.co/tzVbZsoaMd",FALSE,0,NA,"2018-03-15 07:26:29",TRUE,NA,974185048227352576,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","SandieWeinrauch",0,FALSE,FALSE,NA,NA
"10677",5700,"It's time to pass legislation that will protect and save children from gun violence. I just signed the petition. Yo… https://t.co/bKH6CFX3PX",FALSE,0,NA,"2018-03-15 07:26:28",TRUE,NA,974185043722514432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","te_xlax",0,FALSE,FALSE,NA,NA
"10678",5701,"@HillaryClinton Top murder and gun violence areas voted for Hillary",FALSE,0,"HillaryClinton","2018-03-15 07:26:25",FALSE,974103715576799232,974185032947449856,1339835893,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JonahFriedmann",0,FALSE,FALSE,NA,NA
"10679",5702,"US Students Demand End to Gun Violence https://t.co/W3ivGqg6yn",FALSE,0,NA,"2018-03-15 07:26:22",FALSE,NA,974185019047645184,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","nybulletins",0,FALSE,FALSE,NA,NA
"10680",5703,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/xCQHOS6x5w",FALSE,0,NA,"2018-03-15 07:26:18",TRUE,NA,974185002907897856,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","DonaldW75988712",0,FALSE,FALSE,NA,NA
"10681",5704,"@SnoopDogg Gun violence is so not the issue here... this is how we roll in the country heartlands... Trying 2 not g… https://t.co/EDj2Tf9tUO",FALSE,0,"SnoopDogg","2018-03-15 07:26:11",TRUE,974152569101537280,974184973682069504,3004231,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MingZingCam",0,FALSE,FALSE,NA,NA
"10682",5705,"@GayRepublicSwag So do the 17 who died at Parkland and the 26 that died at Sandy Hook and the.........  All of thos… https://t.co/b6wyFbSm9m",FALSE,1,"GayRepublicSwag","2018-03-15 07:26:10",TRUE,974116547370287104,974184969747812352,232108392,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","thullcat",0,FALSE,FALSE,NA,NA
"10683",5706,"@Rhilmoe89 @NeverWasABot @USAProudPatriot @Frialish @FoxNews @KayaJones You've never actually owned a gun I'm guess… https://t.co/Z1U0Sd1WI4",FALSE,0,"Rhilmoe89","2018-03-15 07:26:09",TRUE,974164389501784064,974184964085313536,3910760593,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OsarionRDM",0,FALSE,FALSE,NA,NA
"10684",5707,"@RepLeeZeldin It's not about gun ""violence"" to the OFA, Planned Parenthood, move on. Resist.. it's about brainwashi… https://t.co/VLwm0aVtmA",FALSE,0,"RepLeeZeldin","2018-03-15 07:26:05",TRUE,974114083296497664,974184948356788224,2750127259,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tamaralynn212",0,FALSE,FALSE,NA,NA
"10685",5708,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/Sr17i9ix6L",FALSE,0,NA,"2018-03-15 07:25:58",TRUE,NA,974184918602403840,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","DannySherms",0,FALSE,FALSE,NA,NA
"10686",5709,"Another preventable death due to gun violence just occurred in New York. #POTUS, it’s time to do something about th… https://t.co/AZVGgkMDHG",FALSE,0,NA,"2018-03-15 07:25:49",TRUE,NA,974184879742177280,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","Corninies",0,FALSE,FALSE,NA,NA
"10687",5710,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/i3zOabGvkx",FALSE,0,NA,"2018-03-15 07:25:38",TRUE,NA,974184834800214016,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","catwhodat3",0,FALSE,FALSE,NA,NA
"10688",5711,"@TheSFIA @IvankaTrump We believe every child deserves the chance to live.  However, despite assurances by con-man D… https://t.co/InkGLk5zq4",FALSE,0,"TheSFIA","2018-03-15 07:25:35",TRUE,974015397640003584,974184821143437312,214649326,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rs_adler",0,FALSE,FALSE,NA,NA
"10689",5712,"As students walk out, lawmakers take modest steps to address gun violence https://t.co/EIk7G0OXrm",FALSE,1,NA,"2018-03-15 07:25:29",FALSE,NA,974184794782355456,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NOLAnews",1,FALSE,FALSE,NA,NA
"10690",5713,"Nationwide gun violence walkouts raise expectations for DC rally https://t.co/bZlUGvImEq via @msnbc",FALSE,1,NA,"2018-03-15 07:25:22",FALSE,NA,974184765229322240,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrettyLincoln",2,FALSE,FALSE,NA,NA
"10691",5714,"#entertainment 7,000 Pairs of Shoes Were Placed on the Capitol Lawn for the #NotOneMore Protest Against Gun Violence https://t.co/BuaSdYVU6r",FALSE,0,NA,"2018-03-15 07:25:21",FALSE,NA,974184762565853184,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","m1ss_dany_ret92",0,FALSE,FALSE,NA,NA
"10692",5715,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/ULIOYe6VfJ",FALSE,0,NA,"2018-03-15 07:25:18",TRUE,NA,974184751044218880,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","PeeJayEee",0,FALSE,FALSE,NA,NA
"10693",5716,"Second-grader walks out of school alone to protest gun violence, joins high school students https://t.co/TqT725PHmI",FALSE,0,NA,"2018-03-15 07:25:15",FALSE,NA,974184737991483392,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dia14wall",0,FALSE,FALSE,NA,NA
"10694",5717,"@sierramicmic @rachelheldevans I can agree with you to a point. I was bullied, too.  However, it's the Democrats th… https://t.co/HhnYJGKh89",FALSE,0,"sierramicmic","2018-03-15 07:25:11",TRUE,974055426273759232,974184719238639616,42350570,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JenLBristol",0,FALSE,FALSE,NA,NA
"10695",5718,"@Madelyn__03_ @sldsands @CoreyLMJones And carrying signs that espouse gun control &amp; say ""stop gun violence"" will do… https://t.co/mHNydK6iXp",FALSE,0,"Madelyn__03_","2018-03-15 07:25:06",TRUE,973960615617286144,974184698707525632,764658117464379392,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dzzrtrock",0,FALSE,FALSE,NA,NA
"10696",5719,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/44P7mfvg4B",FALSE,0,NA,"2018-03-15 07:24:58",TRUE,NA,974184666390585344,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","MainetoDC",0,FALSE,FALSE,NA,NA
"10697",5720,"A generation raised on gun violence sends a clear message to adults: Enough @CNN https://t.co/pegBKtFGL4",FALSE,0,NA,"2018-03-15 07:24:58",FALSE,NA,974184664482177024,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CaroleCasuco",0,FALSE,FALSE,NA,NA
"10698",5721,"Another preventable death due to gun violence just occurred in New York. #POTUS, it’s time to do something about th… https://t.co/gB73GVINbC",FALSE,0,NA,"2018-03-15 07:24:49",TRUE,NA,974184629585481728,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","sunreader",0,FALSE,FALSE,NA,NA
"10699",5722,"@shaakelaa @veloyuh Far enough if it means changing permissive gun laws and limiting, if not ending gun violence.",FALSE,2,"shaakelaa","2018-03-15 07:24:42",FALSE,974175697085218816,974184597570297856,2863589660,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monicaatorresx",0,FALSE,FALSE,NA,NA
"10700",5723,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/k2v0QWPRdQ",FALSE,0,NA,"2018-03-15 07:24:38",TRUE,NA,974184582110154752,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","gblemker",0,FALSE,FALSE,NA,NA
"10701",5724,"me, random european inspired by youth protesting gun violence: ""go on precious babies, go change the world!""

me, f… https://t.co/SbrD73rM6e",FALSE,0,NA,"2018-03-15 07:24:33",TRUE,NA,974184560891109376,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qimcee",0,FALSE,FALSE,NA,NA
"10702",5725,"Tonight @9NewsQueensland Powerful message over gun violence sent from a million students in the US. @ccroucher9 rep… https://t.co/fbaISE3rlh",FALSE,0,NA,"2018-03-15 07:24:26",TRUE,NA,974184529853214720,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Loftea",1,FALSE,FALSE,NA,NA
"10703",5726,"@jonbonjovi What a world we live in when we can't send our kids to school and be sure that they'll come home again… https://t.co/oAdJFA6O6v",FALSE,0,"jonbonjovi","2018-03-15 07:24:21",TRUE,973964952963878912,974184510081372160,907314822328582144,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GemmaRobins3",0,FALSE,FALSE,NA,NA
"10704",5727,"@cihaim @TyEducatingLibs Cool story broette.   Except the fact gun violence has been steadily trending downward.",FALSE,0,"cihaim","2018-03-15 07:24:04",FALSE,974101437805481984,974184440703283200,449157396,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ibeenwoke",0,FALSE,FALSE,NA,NA
"10705",5728,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/35toxb6ixK",FALSE,0,NA,"2018-03-15 07:23:58",TRUE,NA,974184412492509184,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","itmustend_",0,FALSE,FALSE,NA,NA
"10706",5729,"just because you’re white—
just because you own a gun and practice gun safety—
just because you haven’t personally… https://t.co/WqMOHemAs6",FALSE,0,"allyourproblems","2018-03-15 07:23:46",TRUE,974183634361110528,974184363599507456,17325362,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allyourproblems",0,FALSE,FALSE,NA,NA
"10707",5730,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/4Bh6lXsfvL",FALSE,0,NA,"2018-03-15 07:23:37",TRUE,NA,974184328287617024,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","Weeks1Kathryn",0,FALSE,FALSE,NA,NA
"10708",5731,"@realDonaldTrump Just grandma at the door would help take down stupid gun free zone signs ..because it's not gun fr… https://t.co/aEIvcv6Sb1",FALSE,0,"realDonaldTrump","2018-03-15 07:23:35",TRUE,974033924493111296,974184319756505088,25073877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sonnyboyblueltd",0,FALSE,FALSE,NA,NA
"10709",5732,"The school kids who are marching to protest against gun violence need to come to the understanding that most of the… https://t.co/vBJFh4UaZ4",FALSE,0,NA,"2018-03-15 07:23:30",TRUE,NA,974184295857209344,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HawaiiMel808",0,FALSE,FALSE,NA,NA
"10710",5733,"@chasingmakeup headline: local kid sits with outcast during lunch, prevents gun violence!!!!!!

like, high schooler… https://t.co/fd8pX87Orz",FALSE,1,"chasingmakeup","2018-03-15 07:23:25",TRUE,974183416336760832,974184277616115712,545768482,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","essie_jayy",0,FALSE,FALSE,NA,NA
"10711",5734,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/n8Q7211Sxo",FALSE,0,NA,"2018-03-15 07:23:17",TRUE,NA,974184243155873792,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","season_clauss",0,FALSE,FALSE,NA,NA
"10712",5735,"PHOTOS | Students protest against gun violence across the country https://t.co/DCx4ylFIqz",FALSE,0,NA,"2018-03-15 07:23:12",FALSE,NA,974184220330356736,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zaswadosaze",0,FALSE,FALSE,NA,NA
"10713",5736,"Over 33,000 Americans die each year from gun violence. I just joined https://t.co/dK9g2Xu8vD to help create change.… https://t.co/APHtMTtFk9",FALSE,0,NA,"2018-03-15 07:23:10",TRUE,NA,974184214244614144,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","NancyRHM",0,FALSE,FALSE,NA,NA
"10714",5737,"What's truly amazing is how little effect this will have on gun violence. https://t.co/cWwIYfC80f",FALSE,1,NA,"2018-03-15 07:23:02",FALSE,NA,974184181298270208,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jonathangmeyer",2,FALSE,FALSE,NA,NA
"10715",5738,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/WITHT5X745",FALSE,0,NA,"2018-03-15 07:22:57",TRUE,NA,974184159370465280,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","c2t2s",0,FALSE,FALSE,NA,NA
"10716",5739,"Let me get this straight: 1. The FBI/Homeland SecurityCIA task forces don’t seem to want to collaborate with... https://t.co/sedfzqoe3h",FALSE,0,NA,"2018-03-15 07:22:44",FALSE,NA,974184102126637056,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LarryKemp",0,FALSE,FALSE,NA,NA
"10717",5740,"@darkbeats51 @CNN @CNNOpinion Such a heartfelt and well informed tweet (not). They had a mere 17 minutes to mourn a… https://t.co/KjgKv9B6TQ",FALSE,0,"darkbeats51","2018-03-15 07:22:41",TRUE,974180937624776704,974184091250671616,387568886,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GonzoArcadia",0,FALSE,FALSE,NA,NA
"10718",5741,"Across The Country, Students Walk Out To Protest Gun Violence https://t.co/9nvO8JPU4F",FALSE,0,NA,"2018-03-15 07:22:38",FALSE,NA,974184078697287680,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BruhnForOffice",0,FALSE,FALSE,NA,NA
"10719",5742,"The young will free us of Trump and Brexit!

 https://t.co/AS6soBWa2x",FALSE,0,NA,"2018-03-15 07:22:38",FALSE,NA,974184077417906176,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrRemain",0,FALSE,FALSE,NA,NA
"10720",5743,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/Xdi3d3wZwr",FALSE,0,NA,"2018-03-15 07:22:37",TRUE,NA,974184075694166016,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","bellewitch66",0,FALSE,FALSE,NA,NA
"10721",5744,"Barron Trump’s school signs open letter asking his dad to act on gun violence, oppose arming teachers https://t.co/K3lWTSKvyw",FALSE,0,NA,"2018-03-15 07:22:30",FALSE,NA,974184044756955136,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jericat1",0,FALSE,FALSE,NA,NA
"10722",5745,"NRA tweets glamour shot of AR-15 while students hold National School Walkout protesting gun violence https://t.co/A2nwwxI5Go",FALSE,0,NA,"2018-03-15 07:22:20",FALSE,NA,974184002155409408,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","carolsen89",0,FALSE,FALSE,NA,NA
"10723",5746,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/v3Y1aGAmqh",FALSE,0,NA,"2018-03-15 07:22:17",TRUE,NA,974183991476654080,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","cmurawski815",0,FALSE,FALSE,NA,NA
"10724",5747,"Students in Atlanta take a knee to protest gun violence https://t.co/bXqGL8ONP5",FALSE,0,NA,"2018-03-15 07:22:17",FALSE,NA,974183990797070336,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zaswadosaze",0,FALSE,FALSE,NA,NA
"10725",5748,"Students Walk Out To Protest Gun Violence | The Daily Show https://t.co/mxi66nEy7N",FALSE,0,NA,"2018-03-15 07:22:10",FALSE,NA,974183962242375680,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","marzujriban",0,FALSE,FALSE,NA,NA
"10726",5749,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/4i4vsE9TFC",FALSE,0,NA,"2018-03-15 07:21:57",TRUE,NA,974183906583957504,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","vushy33",0,FALSE,FALSE,NA,NA
"10727",5750,"'Enough': US students come together in spectacular walkout to end gun violence https://t.co/bFkEItyBqv",FALSE,0,NA,"2018-03-15 07:21:53",FALSE,NA,974183890083598336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asherdustAJ",0,FALSE,FALSE,NA,NA
"10728",5751,"A person from New York was just killed in a preventable gun violence incident. #POTUS, please use your influence to… https://t.co/IdgqVVkQLY",FALSE,0,NA,"2018-03-15 07:21:49",TRUE,NA,974183872601710592,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","DavidPetersNl",0,FALSE,FALSE,NA,NA
"10729",5752,"@henrymcmaster https://t.co/JwThF17gdw
No, you're shameful. All of you republicans are. Your refusal to stop gun vi… https://t.co/uFy2AsGgts",FALSE,0,"henrymcmaster","2018-03-15 07:21:48",TRUE,NA,974183870659809280,16335288,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrisflib",0,FALSE,FALSE,NA,NA
"10730",5753,"I liked a @YouTube video https://t.co/YqmEMGAoW6 U.S. students walk out of class in protest of gun violence",FALSE,0,NA,"2018-03-15 07:21:40",FALSE,NA,974183837264744448,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","escope_khan",0,FALSE,FALSE,NA,NA
"10731",5754,"Now was the most mature response to protest gun violence. Acts of kindness toward other students. Not walking... https://t.co/WT9KAvXJc1",FALSE,0,NA,"2018-03-15 07:21:37",FALSE,NA,974183824358887424,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NightmareUSA",0,FALSE,FALSE,NA,NA
"10732",5755,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/OtJ4tbM5zU",FALSE,0,NA,"2018-03-15 07:21:37",TRUE,NA,974183821557096448,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","RaisedBedlam",0,FALSE,FALSE,NA,NA
"10733",5756,"Viacom’s TV channels went off the air for 17 minutes during national walkout over gun violence: https://t.co/pfatJNlDnW",FALSE,0,NA,"2018-03-15 07:21:35",FALSE,NA,974183814481219584,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","kangwoo10",0,FALSE,FALSE,NA,NA
"10734",5757,"The school attended by #DementiaDonnie’s youngest son, #Barron, has signed an open letter calling on his father and… https://t.co/wDzZqYIPbZ",FALSE,0,NA,"2018-03-15 07:21:33",TRUE,NA,974183807300517888,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZeliaLH",0,FALSE,FALSE,NA,NA
"10735",5758,"@IvankaTrump Hope she won't be crying over the death of students and co-workers due to your father's cowardice in c… https://t.co/Au8NkPbVxQ",FALSE,0,"IvankaTrump","2018-03-15 07:21:18",TRUE,974088637028687872,974183741823311872,52544275,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rs_adler",0,FALSE,FALSE,NA,NA
"10736",5759,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/rfffuZLZES",FALSE,0,NA,"2018-03-15 07:21:17",TRUE,NA,974183738212081664,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","MeiKnightMAW",0,FALSE,FALSE,NA,NA
